2021-04-07 10:06:18 DEBUG   80.14.144.101   - This is an already logged session. _SESSION['dol_login']=deguene _SESSION['dol_entity']=1
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT f.rowid,f.entity,f.ref,f.ref_client,f.ref_ext,f.ref_int,f.type,f.fk_soc, f.tva, f.localtax1, f.localtax2, f.total, f.total_ttc, f.revenuestamp, f.remise_percent, f.remise_absolue, f.remise, f.datef as df, f.date_pointoftax, f.date_lim_reglement as dlr, f.datec as datec, f.date_valid as datev, f.tms as datem, f.note_private, f.note_public, f.fk_statut, f.paye, f.close_code, f.close_note, f.fk_user_author, f.fk_user_valid, f.model_pdf, f.last_main_doc, f.fk_facture_source, f.fk_fac_rec_source, f.fk_mode_reglement, f.fk_cond_reglement, f.fk_projet as fk_project, f.extraparams, f.situation_cycle_ref, f.situation_counter, f.situation_final, f.fk_account, f.fk_multicurrency, f.multicurrency_code, f.multicurrency_tx, f.multicurrency_total_ht, f.multicurrency_total_tva, f.multicurrency_total_ttc, p.code as mode_reglement_code, p.libelle as mode_reglement_libelle, c.code as cond_reglement_code, c.libelle as cond_reglement_libelle, c.libelle_facture as cond_reglement_libelle_doc, f.fk_incoterms, f.location_incoterms, f.module_source, f.pos_source, i.libelle as label_incoterms, f.retained_warranty as retained_warranty, f.retained_warranty_date_limit as retained_warranty_date_limit, f.retained_warranty_fk_cond_reglement as retained_warranty_fk_cond_reglement FROM llx_facture as f LEFT JOIN llx_c_payment_term as c ON f.fk_cond_reglement = c.rowid LEFT JOIN llx_c_paiement as p ON f.fk_mode_reglement = p.id LEFT JOIN llx_c_incoterms as i ON f.fk_incoterms = i.rowid WHERE f.rowid=4609
2021-04-07 10:06:31 DEBUG   80.14.144.101   Facture::fetch_lines
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT l.rowid, l.fk_facture, l.fk_product, l.fk_parent_line, l.label as custom_label, l.description, l.product_type, l.price, l.qty, l.vat_src_code, l.tva_tx, l.localtax1_tx, l.localtax2_tx, l.localtax1_type, l.localtax2_type, l.remise_percent, l.fk_remise_except, l.subprice, l.situation_percent, l.fk_prev_id, l.rang, l.special_code, l.date_start as date_start, l.date_end as date_end, l.info_bits, l.total_ht, l.total_tva, l.total_localtax1, l.total_localtax2, l.total_ttc, l.fk_code_ventilation, l.fk_product_fournisseur_price as fk_fournprice, l.buy_price_ht as pa_ht, l.fk_unit, l.fk_multicurrency, l.multicurrency_code, l.multicurrency_subprice, l.multicurrency_total_ht, l.multicurrency_total_tva, l.multicurrency_total_ttc, p.ref as product_ref, p.fk_product_type as fk_product_type, p.label as product_label, p.description as product_desc FROM llx_facturedet as l LEFT JOIN llx_product as p ON l.fk_product = p.rowid WHERE l.fk_facture = 4609 ORDER BY l.rang, l.rowid
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'facture' ORDER BY pos
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2451
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'societe' ORDER BY pos
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2451
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT s.rowid, s.nom as name, s.name_alias, s.entity, s.ref_ext, s.ref_int, s.address, s.datec as date_creation, s.prefix_comm, s.status, s.price_level, s.tms as date_modification, s.fk_user_creat, s.fk_user_modif, s.phone, s.fax, s.email, s.socialnetworks, s.url, s.zip, s.town, s.note_private, s.note_public, s.model_pdf, s.client, s.fournisseur, s.siren as idprof1, s.siret as idprof2, s.ape as idprof3, s.idprof4, s.idprof5, s.idprof6, s.capital, s.tva_intra, s.fk_typent as typent_id, s.fk_effectif as effectif_id, s.fk_forme_juridique as forme_juridique_code, s.webservices_url, s.webservices_key, s.code_client, s.code_fournisseur, s.code_compta, s.code_compta_fournisseur, s.parent, s.barcode, s.fk_departement as state_id, s.fk_pays as country_id, s.fk_stcomm, s.remise_supplier, s.mode_reglement, s.cond_reglement, s.fk_account, s.tva_assuj, s.mode_reglement_supplier, s.cond_reglement_supplier, s.localtax1_assuj, s.localtax1_value, s.localtax2_assuj, s.localtax2_value, s.fk_prospectlevel, s.default_lang, s.logo, s.logo_squarred, s.fk_shipping_method, s.outstanding_limit, s.import_key, s.canvas, s.fk_incoterms, s.location_incoterms, s.order_min_amount, s.supplier_order_min_amount, s.fk_multicurrency, s.multicurrency_code, fj.libelle as forme_juridique, e.libelle as effectif, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state, st.libelle as stcomm, te.code as typent_code, i.libelle as label_incoterms, sr.remise_client FROM llx_societe as s LEFT JOIN llx_c_effectif as e ON s.fk_effectif = e.id LEFT JOIN llx_c_country as c ON s.fk_pays = c.rowid LEFT JOIN llx_c_stcomm as st ON s.fk_stcomm = st.id LEFT JOIN llx_c_forme_juridique as fj ON s.fk_forme_juridique = fj.code LEFT JOIN llx_c_departements as d ON s.fk_departement = d.rowid LEFT JOIN llx_c_typent as te ON s.fk_typent = te.id LEFT JOIN llx_c_incoterms as i ON s.fk_incoterms = i.rowid LEFT JOIN llx_societe_remise as sr ON sr.rowid = (SELECT MAX(rowid) FROM llx_societe_remise WHERE fk_soc = s.rowid AND entity IN (1)) WHERE s.entity IN (1) AND s.rowid = 2451
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid, pourcentage_tva FROM llx_societe_extrafields WHERE fk_object = 2451
2021-04-07 10:06:31 DEBUG   80.14.144.101   useRevenueStamp
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT COUNT(*) as nb FROM llx_c_revenuestamp as r, llx_c_country as c WHERE r.fk_pays = c.rowid AND c.code = 'FR' AND r.active = 1
2021-04-07 10:06:31 DEBUG   80.14.144.101   Facture::getSommePaiement
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT sum(amount) as amount, sum(multicurrency_amount) as multicurrency_amount FROM llx_paiement_facture WHERE fk_facture = 4609
2021-04-07 10:06:31 DEBUG   80.14.144.101   DiscountAbsolute::getSumCreditNotesUsed
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 4609 AND f.type IN (0, 2, 5)
2021-04-07 10:06:31 DEBUG   80.14.144.101   DiscountAbsolute::getSumDepositsUsed
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT sum(rc.amount_ttc) as amount, sum(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc, llx_facture as f WHERE rc.fk_facture_source=f.rowid AND rc.fk_facture = 4609 AND f.type = 3
2021-04-07 10:06:31 DEBUG   80.14.144.101   DiscountAbsolute::getAvailableDiscounts discount_type=0
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT SUM(rc.amount_ttc) as amount, SUM(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc WHERE rc.entity = 1 AND rc.discount_type=0 AND (rc.fk_facture IS NULL AND rc.fk_facture_line IS NULL) AND rc.fk_soc = 2451 AND (fk_facture_source IS NULL OR (description LIKE '(DEPOSIT)%' AND description NOT LIKE '(EXCESS RECEIVED)%'))
2021-04-07 10:06:31 DEBUG   80.14.144.101   DiscountAbsolute::getAvailableDiscounts discount_type=0
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT SUM(rc.amount_ttc) as amount, SUM(rc.multicurrency_amount_ttc) as multicurrency_amount FROM llx_societe_remise_except as rc WHERE rc.entity = 1 AND rc.discount_type=0 AND (rc.fk_facture IS NULL AND rc.fk_facture_line IS NULL) AND rc.fk_soc = 2451 AND (fk_facture_source IS NOT NULL AND (description NOT LIKE '(DEPOSIT)%' OR description LIKE '(EXCESS RECEIVED)%'))
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT u.rowid, u.lastname, u.firstname, u.employee, u.gender, u.birth, u.email, u.personal_email, u.job, u.socialnetworks, u.signature, u.office_phone, u.office_fax, u.user_mobile, u.personal_mobile, u.address, u.zip, u.town, u.fk_state as state_id, u.fk_country as country_id, u.admin, u.login, u.note as note_private, u.note_public, u.pass, u.pass_crypted, u.pass_temp, u.api_key, u.fk_soc, u.fk_socpeople, u.fk_member, u.fk_user, u.ldap_sid, u.fk_user_expense_validator, u.fk_user_holiday_validator, u.statut, u.lang, u.entity, u.datec as datec, u.tms as datem, u.datelastlogin as datel, u.datepreviouslogin as datep, u.photo as photo, u.openid as openid, u.accountancy_code, u.thm, u.tjm, u.salary, u.salaryextra, u.weeklyhours, u.color, u.dateemployment, u.dateemploymentend, u.fk_warehouse, u.ref_ext, u.default_range, u.default_c_exp_tax_cat, c.code as country_code, c.label as country, d.code_departement as state_code, d.nom as state FROM llx_user as u LEFT JOIN llx_c_country as c ON u.fk_country = c.rowid LEFT JOIN llx_c_departements as d ON u.fk_state = d.rowid WHERE u.entity IN (0,1) AND u.rowid = 71 ORDER BY u.entity ASC
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'user' ORDER BY pos
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid FROM llx_facture WHERE fk_facture_source = 4609 AND type < 2 ORDER BY fk_statut DESC
2021-04-07 10:06:31 DEBUG   80.14.144.101   Facture::liste_contact
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT ec.rowid, ec.statut as statuslink, ec.fk_socpeople as id, ec.fk_c_type_contact, '-1' as socid, t.statut as statuscontact, t.login, t.photo, t.civility as civility, t.lastname as lastname, t.firstname, t.email, tc.source, tc.element, tc.code, tc.libelle FROM llx_c_type_contact tc, llx_element_contact ec LEFT JOIN llx_user t on ec.fk_socpeople = t.rowid WHERE ec.element_id =4609 AND ec.fk_c_type_contact=tc.rowid AND tc.element='facture' AND tc.source = 'internal' AND tc.active=1 ORDER BY t.lastname ASC
2021-04-07 10:06:31 DEBUG   80.14.144.101   Facture::liste_contact
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT ec.rowid, ec.statut as statuslink, ec.fk_socpeople as id, ec.fk_c_type_contact, t.fk_soc as socid, t.statut as statuscontact, t.civility as civility, t.lastname as lastname, t.firstname, t.email, tc.source, tc.element, tc.code, tc.libelle FROM llx_c_type_contact tc, llx_element_contact ec LEFT JOIN llx_socpeople t on ec.fk_socpeople = t.rowid WHERE ec.element_id =4609 AND ec.fk_c_type_contact=tc.rowid AND tc.element='facture' AND tc.source = 'external' AND tc.active=1 ORDER BY t.lastname ASC
2021-04-07 10:06:31 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/facture/FA2101-3679 types=files recursive=0 filter= excludefilter="(\\.meta|_preview.*\\.png)$"
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT COUNT(rowid) as nb FROM llx_links WHERE objecttype = 'facture' AND objectid = 4609 AND entity = 1
2021-04-07 10:06:31 DEBUG   80.14.144.101   HookManager::executeHooks Qualified hook found (hooktype=output). We call method getNomUrl of class ActionsEdifactBdc, module=edifactbdc, action= context=invoicecard
2021-04-07 10:06:31 DEBUG   80.14.144.101   HookManager::executeHooks Qualified hook found (hooktype=output). We call method getNomUrl of class ActionsPriceByClients, module=pricebyclients, action= context=invoicecard
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT COUNT(ab.rowid) as nb FROM llx_accounting_bookkeeping as ab WHERE ab.doc_type='customer_invoice' AND ab.fk_doc = 4609
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT MAX(te.ref) FROM llx_facture as te WHERE te.ref < 'FA2101-3679' AND te.entity IN (1)
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT MIN(te.ref) FROM llx_facture as te WHERE te.ref > 'FA2101-3679' AND te.entity IN (1)
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid FROM llx_facture WHERE fk_facture_source = 4609 AND type = 2
2021-04-07 10:06:31 DEBUG   80.14.144.101   Form::load_cache_conditions_paiements
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT rowid, code, libelle as label FROM llx_c_payment_term WHERE entity IN (1) AND active > 0 ORDER BY sortorder
2021-04-07 10:06:31 DEBUG   80.14.144.101   Translate::loadCacheCurrencies
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT code_iso, label, unicode FROM llx_c_currencies WHERE active = 1 AND code_iso = 'EUR'
2021-04-07 10:06:31 DEBUG   80.14.144.101   sql=SELECT p.datep as dp, p.ref, p.num_paiement as num_payment, p.rowid, p.fk_bank, c.code as payment_code, c.libelle as payment_label, pf.amount, ba.rowid as baid, ba.ref as baref, ba.label, ba.number as banumber, ba.account_number, ba.fk_accountancy_journal FROM llx_paiement_facture as pf, llx_paiement as p LEFT JOIN llx_c_paiement as c ON p.fk_paiement = c.id LEFT JOIN llx_bank as b ON p.fk_bank = b.rowid LEFT JOIN llx_bank_account as ba ON b.fk_account = ba.rowid WHERE pf.fk_facture = 4609 AND pf.fk_paiement = p.rowid AND p.entity IN (1) ORDER BY p.datep, p.tms
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT re.rowid, re.amount_ht, re.amount_tva, re.amount_ttc, re.description, re.fk_facture_source FROM llx_societe_remise_except as re WHERE fk_facture = 4609
2021-04-07 10:06:32 DEBUG   80.14.144.101   Facture::fetch_lines
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT l.rowid, l.fk_facture, l.fk_product, l.fk_parent_line, l.label as custom_label, l.description, l.product_type, l.price, l.qty, l.vat_src_code, l.tva_tx, l.localtax1_tx, l.localtax2_tx, l.localtax1_type, l.localtax2_type, l.remise_percent, l.fk_remise_except, l.subprice, l.situation_percent, l.fk_prev_id, l.rang, l.special_code, l.date_start as date_start, l.date_end as date_end, l.info_bits, l.total_ht, l.total_tva, l.total_localtax1, l.total_localtax2, l.total_ttc, l.fk_code_ventilation, l.fk_product_fournisseur_price as fk_fournprice, l.buy_price_ht as pa_ht, l.fk_unit, l.fk_multicurrency, l.multicurrency_code, l.multicurrency_subprice, l.multicurrency_total_ht, l.multicurrency_total_tva, l.multicurrency_total_ttc, p.ref as product_ref, p.fk_product_type as fk_product_type, p.label as product_label, p.description as product_desc FROM llx_facturedet as l LEFT JOIN llx_product as p ON l.fk_product = p.rowid WHERE l.fk_facture = 4609 ORDER BY l.rang, l.rowid
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'facturedet' ORDER BY pos
2021-04-07 10:06:32 INFO    80.14.144.101   Product::fetch id=1626 ref= ref_ext=
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid, ref, ref_ext, label, description, url, note as note_private, customcode, fk_country, price, price_ttc, price_min, price_min_ttc, price_base_type, cost_price, default_vat_code, tva_tx, recuperableonly as tva_npr, localtax1_tx, localtax2_tx, localtax1_type, localtax2_type, tosell, tobuy, fk_product_type, duration, fk_default_warehouse, seuil_stock_alerte, canvas, net_measure, net_measure_units, weight, weight_units, length, length_units, width, width_units, height, height_units, surface, surface_units, volume, volume_units, barcode, fk_barcode_type, finished, accountancy_code_buy, accountancy_code_buy_intra, accountancy_code_buy_export, accountancy_code_sell, accountancy_code_sell_intra, accountancy_code_sell_export, stock, pmp, datec, tms, import_key, entity, desiredstock, tobatch, fk_unit, fk_price_expression, price_autogen FROM llx_product WHERE rowid = 1626
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid, code, label FROM llx_c_country WHERE rowid=12
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid,name,label,type,size,elementtype,fieldunique,fieldrequired,param,pos,alwayseditable,perms,langs,list,printable,totalizable,fielddefault,fieldcomputed,entity,enabled,help FROM llx_extrafields WHERE elementtype = 'product' ORDER BY pos
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid, colis_qty, colis_barcode, palette_qty, palette_barcode FROM llx_product_extrafields WHERE fk_object = 1626
2021-04-07 10:06:32 INFO    80.14.144.101   files.lib.php::dol_dir_list path=/var/www/html/food.bdcloud.fr/documents/produit/2059/ types=files recursive=0 filter= excludefilter="(\\.meta|_preview.*\\.png)$"
2021-04-07 10:06:32 DEBUG   80.14.144.101   sql=SELECT rowid, label, entity, filename, filepath, fullpath_orig, keywords, cover, gen_or_uploaded, extraparams, date_c, date_m, fk_user_c, fk_user_m, acl, position, share FROM llx_ecm_files WHERE filepath = 'produit/2059' AND entity = 1
2021-04-07 10:06:32 DEBUG   80.14.144.101   HookManager::executeHooks Qualified hook found (hooktype=output). We call method getNomUrl of class ActionsEdifactBdc, module=edifactbdc, action= context=invoicecard
